Enoka	Hawaiian	Male	Learned, educated
Enomwoyi	African - Ghanian	Female	Graceful
Enosh	Hebrew	Male	Man
Enrica	Italian	Female	Ruler of estate
Enyonyam	African - Ghanian	Female	It is good for me
Eochaidh	Irish Gaelic	Male	Horseman
Eoghania	Welsh	Female	Youth
Eoin	Irish Gaelic	Male	God is good
Eowyn	Literary	Female	Strength beyond odds
Epelaima	Hawaiian	Male	Fertile
Epena	Hawaiian	Male	Stone
Ephraim	Hebrew	Male	Fertile, productive
Efraim	Hebrew	Male	Fertile, productive
Efrayim	Hebrew	Male	Fertile, productive
Efrem	Hebrew	Male	Fertile, productive
Efren	Hebrew	Male	Fertile, productive
Ephream	Hebrew	Male	Fertile, productive
Efraim	Hebrew	Male	Fertile, productive
Efrayim	Hebrew	Male	Fertile, productive
Efrem	Hebrew	Male	Fertile, productive
Efren	Hebrew	Male	Fertile, productive
Ephream	Hebrew	Male	Fertile, productive
Eranna	Quenya	Female	Gift of God
Erannon	Quenya	Male	Gift of God
Eranthe	Greek	Female	Spring flower
Erasmus	Greek	Male	Loved, desired
Erasme	Greek	Male	Loved, desired
Erasmo	Greek	Male	Loved, desired
Ras	Greek	Male	Loved, desired
Erasme	Greek	Male	Loved, desired
Erasmo	Greek	Male	Loved, desired
Ras	Greek	Male	Loved, desired
Erastus	Greek	Male	Beloved
Eraste	Greek	Male	Beloved
Rastus	Greek	Male	Beloved
Eraste	Greek	Male	Beloved
Rastus	Greek	Male	Beloved
Ercole	Italian	Male	Splendid gift
Erdogan	Turkish	Male	Early-born, early-rising
Erel	Hebrew	Male	I see God
Erela	Hebrew	Female	Angel
Erhard	Old German	Male	Strong resolve
Erhardt	Old German	Male	Strong resolve
Erhart	Old German	Male	Strong resolve
Erhardt	Old German	Male	Strong resolve
Erhart	Old German	Male	Strong resolve
Erianthe	Greek	Female	Lover of flowers
Eric	Norse	Male	All-ruler, ever-ruler
Eirik	Norse	Male	All-ruler, ever-ruler
Erek	Norse	Male	All-ruler, ever-ruler
Erich	Norse	Male	All-ruler, ever-ruler
Erik	Norse	Male	All-ruler, ever-ruler
Errick	Norse	Male	All-ruler, ever-ruler
Rick	Norse	Male	All-ruler, ever-ruler
Rikky	Norse	Male	All-ruler, ever-ruler
Eirik	Norse	Male	All-ruler, ever-ruler
Erek	Norse	Male	All-ruler, ever-ruler
Erich	Norse	Male	All-ruler, ever-ruler
Erik	Norse	Male	All-ruler, ever-ruler
Errick	Norse	Male	All-ruler, ever-ruler
Rick	Norse	Male	All-ruler, ever-ruler
Rikky	Norse	Male	All-ruler, ever-ruler
Erica	Norse	Female	Ruler forever
Airica	Norse	Female	Ruler forever
Enrica	Norse	Female	Ruler forever
Eraca	Norse	Female	Ruler forever
Eyrica	Norse	Female	Ruler forever
Ricki	Norse	Female	Ruler forever
Rikki	Norse	Female	Ruler forever
Airica	Norse	Female	Ruler forever
Enrica	Norse	Female	Ruler forever
Eraca	Norse	Female	Ruler forever
Eyrica	Norse	Female	Ruler forever
Ricki	Norse	Female	Ruler forever
Rikki	Norse	Female	Ruler forever
Eriko	Japanese	Female	Child with a collar
Erin	Irish Gaelic	Female	From Ireland
Erinn	Irish Gaelic	Female	From Ireland
Erinn	Irish Gaelic	Female	From Ireland
Erina	Hindu	Female	Speech
Erland	Old English	Male	Land of a nobleman
Erland	Old English	Male	Noble's land
Erlend	Norse	Male	Stranger
Erlinda	Hebrew	Female	Spirited
Erling	Old English	Male	Noble's son
Erma	Old German	Female	Universal, complete
Ermina	Old German	Female	Universal, complete
Erminia	Old German	Female	Universal, complete
Erminie	Old German	Female	Universal, complete
Irma	Old German	Female	Universal, complete
Irminia	Old German	Female	Universal, complete
Hermia	Old German	Female	Universal, complete
Hermine	Old German	Female	Universal, complete
Herminie	Old German	Female	Universal, complete
Hermione	Old German	Female	Universal, complete
Ermina	Old German	Female	Universal, complete
Erminia	Old German	Female	Universal, complete
Erminie	Old German	Female	Universal, complete
Irma	Old German	Female	Universal, complete
Irminia	Old German	Female	Universal, complete
Hermia	Old German	Female	Universal, complete
Hermine	Old German	Female	Universal, complete
Herminie	Old German	Female	Universal, complete
Hermione	Old German	Female	Universal, complete
Ermin	Welsh	Female	Lordly, royal
Ermine	Old French	Female	Weasel
Erminia	Old French	Female	Weasel
Erminia	Old French	Female	Weasel
Ernan	Irish Gaelic	Male	Wise, worldly
Ernest	Old English	Male	Sincere
Ernesto	Old English	Male	Sincere
Ernestus	Old English	Male	Sincere
Ernie	Old English	Male	Sincere
Ernst	Old English	Male	Sincere
Ernesto	Old English	Male	Sincere
Ernestus	Old English	Male	Sincere
Ernie	Old English	Male	Sincere
Ernst	Old English	Male	Sincere
Ernestine	Old English	Female	Sincere, earnest
Erna	Old English	Female	Sincere, earnest
Ernaline	Old English	Female	Sincere, earnest
Ernesta	Old English	Female	Sincere, earnest
Erna	Old English	Female	Sincere, earnest
Ernaline	Old English	Female	Sincere, earnest
Ernesta	Old English	Female	Sincere, earnest
Erskine	Scots Gaelic	Male	From the high cliff
Ervin	Scots Gaelic	Male	Beautiful
Ervine	Scots Gaelic	Male	Beautiful
Ervyn	Scots Gaelic	Male	Beautiful
Erwin	Scots Gaelic	Male	Beautiful
Irvin	Scots Gaelic	Male	Beautiful
Ervine	Scots Gaelic	Male	Beautiful
Ervyn	Scots Gaelic	Male	Beautiful
Erwin	Scots Gaelic	Male	Beautiful
Irvin	Scots Gaelic	Male	Beautiful
Erwina	Old English	Female	Sea friend
Irwina	Old English	Female	Sea friend
Irwina	Old English	Female	Sea friend
Eryl	Welsh	Female	Observer, watcher
Esaias	Greek	Male	God saves
Esau	Hebrew	Male	Hairy
Eshana	Hindu	Female	Desire
Eshe	African - Swahili	Female	Life
Esi	African - Ghanian	Female	Born on Sunday
Eskaminzim	Apache	Male	Big mouth
Esme	Old French	Neutral	Esteemed
Esma	Old French	Neutral	Esteemed
Esma	Old French	Neutral	Esteemed
Esmerelda	Spanish	Female	Emerald
Em	Spanish	Female	Emerald
Emmie	Spanish	Female	Emerald
Emerald	Spanish	Female	Emerald
Emerant	Spanish	Female	Emerald
Emeraude	Spanish	Female	Emerald
Esma	Spanish	Female	Emerald
Esmaria	Spanish	Female	Emerald
Esmie	Spanish	Female	Emerald
Esmiralda	Spanish	Female	Emerald
Esmiralde	Spanish	Female	Emerald
Em	Spanish	Female	Emerald
Emmie	Spanish	Female	Emerald
Emerald	Spanish	Female	Emerald
Emerant	Spanish	Female	Emerald
Emeraude	Spanish	Female	Emerald
Esma	Spanish	Female	Emerald
Esmaria	Spanish	Female	Emerald
Esmie	Spanish	Female	Emerald
Esmiralda	Spanish	Female	Emerald
Esmiralde	Spanish	Female	Emerald
Esmond	Old English	Male	Protected by grace
Esperanza	Spanish	Female	Hope
Esperance	Spanish	Female	Hope
Esperantia	Spanish	Female	Hope
Esperance	Spanish	Female	Hope
Esperantia	Spanish	Female	Hope
Espowyes	North American Indian	Male	Mountain light
Essien	African	Male	Sixth child
Esta	Italian	Female	From the East
Estelion	Sindarin	Male	Son of hope
Esther	Persian	Female	Star
Essie	Persian	Female	Star
Esta	Persian	Female	Star
Ester	Persian	Female	Star
Etty	Persian	Female	Star
Hester	Persian	Female	Star
Hettie	Persian	Female	Star
Essie	Persian	Female	Star
Esta	Persian	Female	Star
Ester	Persian	Female	Star
Etty	Persian	Female	Star
Hester	Persian	Female	Star
Hettie	Persian	Female	Star
Etain	Irish Gaelic	Female	Irish sun goddess
Etana	Hebrew	Female	Strength of purpose
Etenia	North American Indian	Female	Rich, wealthy
Ethan	Hebrew	Male	Firm, steadfast
Etan	Hebrew	Male	Firm, steadfast
Etan	Hebrew	Male	Firm, steadfast
Ethel	Old English	Female	Noble
Ethelin	Old English	Female	Noble
Ethelinda	Old English	Female	Noble
Etheline	Old English	Female	Noble
Ethelin	Old English	Female	Noble
Ethelinda	Old English	Female	Noble
Etheline	Old English	Female	Noble
Ethelbert	Old English	Male	Noble, shining
Ethelinda	Old German	Female	Noble serpent
Athelina	Old German	Female	Noble serpent
Ethelenda	Old German	Female	Noble serpent
Ethelene	Old German	Female	Noble serpent
Ethelind	Old German	Female	Noble serpent
Etheline	Old German	Female	Noble serpent
Etholinda	Old German	Female	Noble serpent
Athelina	Old German	Female	Noble serpent
Ethelenda	Old German	Female	Noble serpent
Ethelene	Old German	Female	Noble serpent
Ethelind	Old German	Female	Noble serpent
Etheline	Old German	Female	Noble serpent
Etholinda	Old German	Female	Noble serpent
Ethelwin	Old English	Male	Noble friend
Ethete	Arapaho	Female	Upright
Ethne	Irish Gaelic	Female	Fire
Ethna	Irish Gaelic	Female	Fire
Ethna	Irish Gaelic	Female	Fire
Etsu	Japanese	Female	Happiness, joy
Etsuko	Japanese	Female	Happiness, joy
Etsuyo	Japanese	Female	Happiness, joy
Etsuko	Japanese	Female	Happiness, joy
Etsuyo	Japanese	Female	Happiness, joy
Ettore	Italian	Male	Loyal
Etu	North American Indian	Male	The sun
Etumu	North American Indian	Female	Bear in the sunlight
Etumuye	North American Indian	Female	Bear climbing a hill
Eubh	Scots Gaelic	Female	Life
Eubha	Scots Gaelic	Female	Life
Eubha	Scots Gaelic	Female	Life
Euclea	Greek	Female	Glory
Eudocia	Greek	Female	Of good repute
Docie	Greek	Female	Of good repute
Doxie	Greek	Female	Of good repute
Docie	Greek	Female	Of good repute
Doxie	Greek	Female	Of good repute
Eudora	Greek	Female	Generous gift
Eugene	Greek	Male	Highborn, noble
Eugen	Greek	Male	Highborn, noble
Eugenio	Greek	Male	Highborn, noble
Eugenius	Greek	Male	Highborn, noble
Evgeny	Greek	Male	Highborn, noble
Gene	Greek	Male	Highborn, noble
Eugen	Greek	Male	Highborn, noble
Eugenio	Greek	Male	Highborn, noble
Eugenius	Greek	Male	Highborn, noble
Evgeny	Greek	Male	Highborn, noble
Gene	Greek	Male	Highborn, noble
Eugenia	Greek	Female	Highborn, noble
Genie	Greek	Female	Highborn, noble
Gene	Greek	Female	Highborn, noble
Gena	Greek	Female	Highborn, noble
Jenna	Greek	Female	Highborn, noble
Jennie	Greek	Female	Highborn, noble
Genie	Greek	Female	Highborn, noble
Gene	Greek	Female	Highborn, noble
Gena	Greek	Female	Highborn, noble
Jenna	Greek	Female	Highborn, noble
Jennie	Greek	Female	Highborn, noble
Eukakio	Hawaiian	Male	Steady, reliable
Eukepio	Hawaiian	Male	To worship well
Eusebio	Hawaiian	Male	To worship well
Eusebio	Hawaiian	Male	To worship well
Eulalia	Greek	Female	Well-spoken, glib
Eula	Greek	Female	Well-spoken, glib
Lallie	Greek	Female	Well-spoken, glib
Eula	Greek	Female	Well-spoken, glib
Lallie	Greek	Female	Well-spoken, glib
Eun	Korean	Female	Silver
Eunice	Greek	Female	Victorious one
Euphemia	Greek	Female	Auspicious speech, good repute
Eadaoine	Greek	Female	Auspicious speech, good repute
Effie	Greek	Female	Auspicious speech, good repute
Fanny	Greek	Female	Auspicious speech, good repute
Eadaoine	Greek	Female	Auspicious speech, good repute
Effie	Greek	Female	Auspicious speech, good repute
Fanny	Greek	Female	Auspicious speech, good repute
Eurydice	Greek	Female	Lost one
Eusebius	Greek	Male	Devout
Eustace	Greek	Male	Fertile
Eustache	Greek	Male	Fertile
Eustachius	Greek	Male	Fertile
Eustachy	Greek	Male	Fertile
Eustasius	Greek	Male	Fertile
Eustazio	Greek	Male	Fertile
Eustis	Greek	Male	Fertile
Eustache	Greek	Male	Fertile
Eustachius	Greek	Male	Fertile
Eustachy	Greek	Male	Fertile
Eustasius	Greek	Male	Fertile
Eustazio	Greek	Male	Fertile
Eustis	Greek	Male	Fertile
Eustacia	Latin	Female	Fruitful
Stacy	Latin	Female	Fruitful
Stacie	Latin	Female	Fruitful
Stacia	Latin	Female	Fruitful
Stacy	Latin	Female	Fruitful
Stacie	Latin	Female	Fruitful
Stacia	Latin	Female	Fruitful
Evak	Hindu	Male	Equal
Evalina	Old French	Female	hazelnut
Eveleen	Old French	Female	hazelnut
Eveline	Old French	Female	hazelnut
Eveleen	Old French	Female	hazelnut
Eveline	Old French	Female	hazelnut
Evan	Welsh	Male	God is gracious or Young warrior
Euan	Welsh	Male	God is gracious or Young warrior
Euen	Welsh	Male	God is gracious or Young warrior
Evans	Welsh	Male	God is gracious or Young warrior
Evin	Welsh	Male	God is gracious or Young warrior
Ewan	Welsh	Male	God is gracious or Young warrior
Owen	Welsh	Male	God is gracious or Young warrior
Euan	Welsh	Male	God is gracious or Young warrior
Euen	Welsh	Male	God is gracious or Young warrior
Evans	Welsh	Male	God is gracious or Young warrior
Evin	Welsh	Male	God is gracious or Young warrior
Ewan	Welsh	Male	God is gracious or Young warrior
Owen	Welsh	Male	God is gracious or Young warrior
Evangeline	Greek	Female	Bringer of good news
Eve	Greek	Female	Bringer of good news
Eva	Greek	Female	Bringer of good news
Vangie	Greek	Female	Bringer of good news
Eve	Greek	Female	Bringer of good news
Eva	Greek	Female	Bringer of good news
Vangie	Greek	Female	Bringer of good news
Evania	Greek	Female	Serene
Eve	Hebrew	Female	Life
Aoiffe	Hebrew	Female	Life
Eba	Hebrew	Female	Life
Eva	Hebrew	Female	Life
Evaleen	Hebrew	Female	Life
Evelyn	Hebrew	Female	Life
Evetta	Hebrew	Female	Life
Evie	Hebrew	Female	Life
Evita	Hebrew	Female	Life
Aoiffe	Hebrew	Female	Life
Eba	Hebrew	Female	Life
Eva	Hebrew	Female	Life
Evaleen	Hebrew	Female	Life
Evelyn	Hebrew	Female	Life
Evetta	Hebrew	Female	Life
Evie	Hebrew	Female	Life
Evita	Hebrew	Female	Life
Evelyn	Old German	Neutral	
Aveline	Old German	Neutral	
Evaleen	Old German	Neutral	
Eveleen	Old German	Neutral	
Eveline	Old German	Neutral	
Evlin	Old German	Neutral	
Evline	Old German	Neutral	
Evlyn	Old German	Neutral	
Aveline	Old German	Neutral	
Evaleen	Old German	Neutral	
Eveleen	Old German	Neutral	
Eveline	Old German	Neutral	
Evlin	Old German	Neutral	
Evline	Old German	Neutral	
Evlyn	Old German	Neutral	
Everard	Old English	Male	Strong as a boar
Eberhard	Old English	Male	Strong as a boar
Everardo	Old English	Male	Strong as a boar
Evered	Old English	Male	Strong as a boar
Everett	Old English	Male	Strong as a boar
Everhart	Old English	Male	Strong as a boar
Evrard	Old English	Male	Strong as a boar
Evraud	Old English	Male	Strong as a boar
Eberhard	Old English	Male	Strong as a boar
Everardo	Old English	Male	Strong as a boar
Evered	Old English	Male	Strong as a boar
Everett	Old English	Male	Strong as a boar
Everhart	Old English	Male	Strong as a boar
Evrard	Old English	Male	Strong as a boar
Evraud	Old English	Male	Strong as a boar
Everley	Old English	Male	From the boar meadow
Everton	Old English	Male	From the boar town
Ewald	Old English	Male	Law-powerful
Evald	Old English	Male	Law-powerful
Evald	Old English	Male	Law-powerful
Ewan	Scots Gaelic	Male	Young man
Euan	Scots Gaelic	Male	Young man
Euen	Scots Gaelic	Male	Young man
Ewen	Scots Gaelic	Male	Young man
Euan	Scots Gaelic	Male	Young man
Euen	Scots Gaelic	Male	Young man
Ewen	Scots Gaelic	Male	Young man
Ewert	Old English	Male	Shepherd
Ewart	Old English	Male	Shepherd
Ewart	Old English	Male	Shepherd
Ewing	Old English	Male	Law-friend
Ewin	Old English	Male	Law-friend
Ewynn	Old English	Male	Law-friend
Ewin	Old English	Male	Law-friend
Ewynn	Old English	Male	Law-friend
Eyanosa	Sioux	Male	Large
Eyota	North American Indian	Male	Great, good
Eyota	Sioux	Female	Great, grand
Ezekiel	Hebrew	Male	Strength of God
Ezechiel	Hebrew	Male	Strength of God
Eziechiele	Hebrew	Male	Strength of God
Eziequel	Hebrew	Male	Strength of God
Zeke	Hebrew	Male	Strength of God
Ezechiel	Hebrew	Male	Strength of God
Eziechiele	Hebrew	Male	Strength of God
Eziequel	Hebrew	Male	Strength of God
Zeke	Hebrew	Male	Strength of God
Ezra	Hebrew	Male	Helper
Azariah	Hebrew	Male	Helper
Azur	Hebrew	Male	Helper
Esdras	Hebrew	Male	Helper
Esra	Hebrew	Male	Helper
Ezer	Hebrew	Male	Helper
Ezri	Hebrew	Male	Helper
Azariah	Hebrew	Male	Helper
Azur	Hebrew	Male	Helper
Esdras	Hebrew	Male	Helper
Esra	Hebrew	Male	Helper
Ezer	Hebrew	Male	Helper
Ezri	Hebrew	Male	Helper
Ezrela	Hebrew	Female	God is my strength
Fa	Chinese	Male	Beginning
Fabayo	African - Nigerian	Female	Fortunate, lucky
Fabia	Latin	Female	Bean grower
Fabiana	Latin	Female	Bean grower
Fabiane	Latin	Female	Bean grower
Fabienne	Latin	Female	Bean grower
Fabiola	Latin	Female	Bean grower
Fabiana	Latin	Female	Bean grower
Fabiane	Latin	Female	Bean grower
Fabienne	Latin	Female	Bean grower
Fabiola	Latin	Female	Bean grower
Fabian	Latin	Male	Bean-grower
Fabe	Latin	Male	Bean-grower
Fabek	Latin	Male	Bean-grower
Faber	Latin	Male	Bean-grower
Fabert	Latin	Male	Bean-grower
Fabianno	Latin	Male	Bean-grower
Fabio	Latin	Male	Bean-grower
Fabius	Latin	Male	Bean-grower
Fabyan	Latin	Male	Bean-grower
Faybien	Latin	Male	Bean-grower
Fabe	Latin	Male	Bean-grower
Fabek	Latin	Male	Bean-grower
Faber	Latin	Male	Bean-grower
Fabert	Latin	Male	Bean-grower
Fabianno	Latin	Male	Bean-grower
Fabio	Latin	Male	Bean-grower
Fabius	Latin	Male	Bean-grower
Fabyan	Latin	Male	Bean-grower
Faybien	Latin	Male	Bean-grower
Fabrice	Old French	Male	Works with the hands
Fabrizio	Old French	Male	Works with the hands
Fabrizius	Old French	Male	Works with the hands
Fabrizio	Old French	Male	Works with the hands
Fabrizius	Old French	Male	Works with the hands
Fabrizia	Italian	Female	Works with the hands
Fabrice	Italian	Female	Works with the hands
Fabricia	Italian	Female	Works with the hands
Fabrienne	Italian	Female	Works with the hands
Fabritzia	Italian	Female	Works with the hands
Fabrice	Italian	Female	Works with the hands
Fabricia	Italian	Female	Works with the hands
Fabrienne	Italian	Female	Works with the hands
Fabritzia	Italian	Female	Works with the hands
Fabron	Old French	Male	Young blacksmith
Fabre	Old French	Male	Young blacksmith
Fabroni	Old French	Male	Young blacksmith
Fabre	Old French	Male	Young blacksmith
Fabroni	Old French	Male	Young blacksmith
Fachnan	Irish Gaelic	Male	
Fachtna	Irish Gaelic	Male	
Faughnan	Irish Gaelic	Male	
Fachtna	Irish Gaelic	Male	
Faughnan	Irish Gaelic	Male	
Fadey	Slavic	Male	Bold
Faddei	Slavic	Male	Bold
Fadeaushka	Slavic	Male	Bold
Fadeuka	Slavic	Male	Bold
Faddei	Slavic	Male	Bold
Fadeaushka	Slavic	Male	Bold
Fadeuka	Slavic	Male	Bold
Fadi	Arabic	Male	To save
Fadil	Arabic	Male	Virtue
Fadila	Arabic	Female	Virtue
Fadilah	Arabic	Female	Virtue
Fadilah	Arabic	Female	Virtue
Fadl	Arabic	Male	Grace
Fadhl	Arabic	Male	Grace
Fadhl	Arabic	Male	Grace
Fagan	Irish Gaelic	Male	Little fiery one, ardent
Fagin	Irish Gaelic	Male	Little fiery one, ardent
Fagin	Irish Gaelic	Male	Little fiery one, ardent
Fahd	Arabic	Male	Panther
Fahad	Arabic	Male	Panther
Fahid	Arabic	Male	Panther
Fahad	Arabic	Male	Panther
Fahid	Arabic	Male	Panther
Fahim	Hindu	Male	Intelligent, smart
Faida	Arabic	Female	Abundant
Fayda	Arabic	Female	Abundant
Fayda	Arabic	Female	Abundant
Faida	Arabic	Female	Plentiful
Fayda	Arabic	Female	Plentiful
Fayda	Arabic	Female	Plentiful
Faine	Old English	Male	Good natured
Fane	Old English	Male	Good natured
Fane	Old English	Male	Good natured
Faipa	Polynesian	Male	Bait the hook
Fairfax	Old English	Male	Blond
Faisal	Arabic	Male	Resolute
Faysal	Arabic	Male	Resolute
Faysal	Arabic	Male	Resolute
Faith	Old English	Female	Faith, loyalty
Fae	Old English	Female	Faith, loyalty
Fay	Old English	Female	Faith, loyalty
Fae	Old English	Female	Faith, loyalty
Fay	Old English	Female	Faith, loyalty
Faiva	Polynesian	Female	Game
Fakhr	Arabic	Male	Glory
Fakhir	Arabic	Male	Glory
Fakhri	Arabic	Male	Glory
Fakhir	Arabic	Male	Glory
Fakhri	Arabic	Male	Glory
Fakih	Arabic	Male	Intelligent, smart
Falah	Hindu	Male	Fertile
Faleen	Hindu	Male	Fertile
Faleen	Hindu	Male	Fertile
Falak	Hindu	Male	Heaven
Falakika	Polynesian	Female	Mat
Falda	Icelandic	Female	Folded wings
Fale	Polynesian	Male	House
Faleaka	Polynesian	Male	House of plants
Faline	Latin	Female	Like a cat
Fayline	Latin	Female	Like a cat
Felina	Latin	Female	Like a cat
Feyline	Latin	Female	Like a cat
Fayline	Latin	Female	Like a cat
Felina	Latin	Female	Like a cat
Feyline	Latin	Female	Like a cat
Falkner	Old English	Male	Falcon trainer
Fallon	Irish Gaelic	Female	Descended from a ruler
Falzah	Arabic	Female	Triumphant
Fanchon	Old French	Female	Free
Fane	Old English	Male	Happy, joyous
Fang	Chinese	Male	Wind
Fangaloka	Polynesian	Male	Beach
Fangatua	Polynesian	Male	Wrestle, fight
Fanua	Polynesian	Female	Land
Faoiltiarna	Irish Gaelic	Female	Lord of the wolves
Faolan	Irish Gaelic	Male	Little wolf
Felan	Irish Gaelic	Male	Little wolf
Phelan	Irish Gaelic	Male	Little wolf
Felan	Irish Gaelic	Male	Little wolf
Phelan	Irish Gaelic	Male	Little wolf
Faraj	Arabic	Male	Cure
Farag	Arabic	Male	Cure
Farag	Arabic	Male	Cure
Faraji	African - Swahili	Male	Consolation
Faramir	Literary	Male	Quiet strength and compassion
Fardoos	Arabic	Female	Utopia, paradise
Fardoragh	Irish Gaelic	Male	Dark man
Feardorcha	Irish Gaelic	Male	Dark man
Feardorcha	Irish Gaelic	Male	Dark man
Fareed	Hindu	Male	Unique
Farica	Old German	Female	Peaceful ruler
Farid	Arabic	Male	Exceptional, unique
Farida	Arabic	Female	Unique, exceptional
Faridah	Arabic	Female	Unique, exceptional
Faridah	Arabic	Female	Unique, exceptional
Fariha	Arabic	Female	Happy, joyful
Farihah	Arabic	Female	Happy, joyful
Farihah	Arabic	Female	Happy, joyful
Faris	Arabic	Male	Knight, warrior
Farley	Old English	Male	From the bull or sheep meadow
Fairlay	Old English	Male	From the bull or sheep meadow
Fairleigh	Old English	Male	From the bull or sheep meadow
Farlay	Old English	Male	From the bull or sheep meadow
Farly	Old English	Male	From the bull or sheep meadow
Lee	Old English	Male	From the bull or sheep meadow
Leigh	Old English	Male	From the bull or sheep meadow
Fairlay	Old English	Male	From the bull or sheep meadow
Fairleigh	Old English	Male	From the bull or sheep meadow
Farlay	Old English	Male	From the bull or sheep meadow
Farly	Old English	Male	From the bull or sheep meadow
Lee	Old English	Male	From the bull or sheep meadow
Leigh	Old English	Male	From the bull or sheep meadow
Farnell	Old English	Male	From the fern hill
Fernald	Old English	Male	From the fern hill
Furnald	Old English	Male	From the fern hill
Fernald	Old English	Male	From the fern hill
Furnald	Old English	Male	From the fern hill
Farnham	Old English	Male	From the fern meadow
Farnum	Old English	Male	From the fern meadow
Fernham	Old English	Male	From the fern meadow
Farnum	Old English	Male	From the fern meadow
Fernham	Old English	Male	From the fern meadow
Farnley	Old English	Male	From the fern field
Farnleigh	Old English	Male	From the fern field
Farnly	Old English	Male	From the fern field
Fernley	Old English	Male	From the fern field
Farnleigh	Old English	Male	From the fern field
Farnly	Old English	Male	From the fern field
Fernley	Old English	Male	From the fern field
Farold	Old English	Male	Mighty traveller
Farouk	Arabic	Male	Discerning truth
Faruq	Arabic	Male	Discerning truth
Faruqh	Arabic	Male	Discerning truth
Faruq	Arabic	Male	Discerning truth
Faruqh	Arabic	Male	Discerning truth
Farquhar	Scots Gaelic	Male	Very dear one
Farr	Old English	Male	Traveller
Farrah	Old English	Female	Beautiful, pleasant
Farra	Old English	Female	Beautiful, pleasant
Farra	Old English	Female	Beautiful, pleasant
Farrell	Irish Gaelic	Male	Hero, courageous one
Farrill	Irish Gaelic	Male	Hero, courageous one
Ferryl	Irish Gaelic	Male	Hero, courageous one
Farrill	Irish Gaelic	Male	Hero, courageous one
Ferryl	Irish Gaelic	Male	Hero, courageous one
Farron	Old French	Male	Ironworker
Ferron	Old French	Male	Ironworker
Ferrin	Old French	Male	Ironworker
Ferron	Old French	Male	Ironworker
Ferrin	Old French	Male	Ironworker
Faruq	Hindu	Male	Moralist
Farook	Hindu	Male	Moralist
Farocq	Hindu	Male	Moralist
Farook	Hindu	Male	Moralist
Farocq	Hindu	Male	Moralist
Fathi	Arabic	Male	Victor, winner
Fath	Arabic	Male	Victor, winner
Fath	Arabic	Male	Victor, winner
Fathiya	Arabic	Female	Victor, winner
Fatima	Arabic	Female	
Fatma	Arabic	Female	
Fatma	Arabic	Female	
Fatin	Arabic	Female	Bewitching
Fatina	Arabic	Female	Bewitching
Fatina	Arabic	Female	Bewitching
Fatuimoana	Polynesian	Female	Wreaths
Fau	Polynesian	Male	Tree
Fauiki	Polynesian	Male	Small trees
Faust	Latin	Male	Fortunate, lucky
Faustino	Latin	Male	Fortunate, lucky
Fausto	Latin	Male	Fortunate, lucky
Faustus	Latin	Male	Fortunate, lucky
Faustino	Latin	Male	Fortunate, lucky
Fausto	Latin	Male	Fortunate, lucky
Faustus	Latin	Male	Fortunate, lucky
Faustine	Latin	Female	Fortunate, lucky
Fausta	Latin	Female	Fortunate, lucky
Faustina	Latin	Female	Fortunate, lucky
Fausta	Latin	Female	Fortunate, lucky
Faustina	Latin	Female	Fortunate, lucky
Fautave	Polynesian	Male	Large trees, tall
Favian	Latin	Male	Man of wisdom
Favor	Old French	Female	Help, good will
Fawn	Old French	Female	Young deer
Faina	Old French	Female	Young deer
Fanya	Old French	Female	Young deer
Fauna	Old French	Female	Young deer
Fawna	Old French	Female	Young deer
Fawnia	Old French	Female	Young deer
Faina	Old French	Female	Young deer
Fanya	Old French	Female	Young deer
Fauna	Old French	Female	Young deer
Fawna	Old French	Female	Young deer
Fawnia	Old French	Female	Young deer
Fawz	Arabic	Male	Accomplished
Fay	Irish Gaelic	Female	Raven
Faye	Irish Gaelic	Female	Raven
Feich	Irish Gaelic	Female	Raven
Faye	Irish Gaelic	Female	Raven
Feich	Irish Gaelic	Female	Raven
Fay	Old French	Female	Fairy
Fae	Old French	Female	Fairy
Faye	Old French	Female	Fairy
Fee	Old French	Female	Fairy
Fae	Old French	Female	Fairy
Faye	Old French	Female	Fairy
Fee	Old French	Female	Fairy
Fayette	Old French	Female	Little fairy
Fayiz	Arabic	Male	Winner
Fayola	African - Nigerian	Female	Lucky, fortunate
Fayruz	Arabic	Female	Turquoise
Fayza	Arabic	Female	Victor, winner
Faiza	Arabic	Female	Victor, winner
Faizah	Arabic	Female	Victor, winner
Fawzia	Arabic	Female	Victor, winner
Faiza	Arabic	Female	Victor, winner
Faizah	Arabic	Female	Victor, winner
Fawzia	Arabic	Female	Victor, winner
Feagh	Irish Gaelic	Male	Raven
Fealty	Old French	Female	Fidelity, allegiance
Fearadhach	Irish Gaelic	Male	Manly, masculine
Fehin	Irish Gaelic	Male	Little raven
Feidhlim	Irish Gaelic	Male	Forever good
Feige	Hebrew	Female	Bird
Faga	Hebrew	Female	Bird
Faiga	Hebrew	Female	Bird
Faigel	Hebrew	Female	Bird
Feiga	Hebrew	Female	Bird
Feigel	Hebrew	Female	Bird
Faga	Hebrew	Female	Bird
Faiga	Hebrew	Female	Bird
Faigel	Hebrew	Female	Bird
Feiga	Hebrew	Female	Bird
Feigel	Hebrew	Female	Bird
Feilo	Polynesian	Male	Familiar
Feivel	Hebrew	Male	Bright, intelligent
Fekitoa	Polynesian	Male	Two men meet
Felda	Old German	Female	From the field
